Date & Time,D: Sulphur Hexaflouride [ppm],Air Exchange [1/h],Dosage Given [Nl],7651 Flag,Monitor Flag,1403 Flag,Comment
2021-01-28 04:51:52,0.2307,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:52:22,0.2307,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:52:52,0.2249,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:53:22,0.2158,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:53:52,0.231,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:54:22,0.2257,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:54:52,0.227,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:55:22,0.2253,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:55:51,0.2257,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:56:21,0.2196,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:56:51,0.2249,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:57:21,0.2318,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:57:51,0.2262,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:58:21,0.2225,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:58:51,0.2157,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:59:21,0.2256,100000000000000000000000000000000,0,0,,,,
2021-01-28 04:59:51,0.2266,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:00:21,0.2516,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:00:51,0.2183,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:01:21,0.2206,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:01:51,0.2282,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:02:21,0.2241,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:02:51,0.2256,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:03:21,0.2174,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:03:51,0.2353,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:04:21,0.2071,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:04:51,0.2206,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:05:21,0.2246,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:05:51,0.2184,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:06:21,0.2034,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:06:51,0.2122,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:07:21,0.2121,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:07:51,0.2189,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:08:20,0.2028,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:08:50,0.2049,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:09:20,0.2121,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:09:51,0.1983,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:10:20,0.1897,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:10:50,0.1984,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:11:20,0.1896,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:11:50,0.1912,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:12:20,0.1982,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:12:50,0.196,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:13:20,0.1912,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:13:50,0.2016,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:14:20,0.1952,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:14:50,0.196,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:15:20,0.2031,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:15:50,0.1976,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:16:20,0.2052,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:16:50,0.1948,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:17:20,0.2041,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:17:50,0.2006,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:18:20,0.1962,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:18:50,0.1905,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:19:20,0.1954,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:19:50,0.1856,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:20:20,0.1891,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:20:50,0.1831,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:21:53,0.1962,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:22:23,0.1894,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:22:53,0.1916,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:23:23,0.1806,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:23:53,0.1879,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:24:23,0.1911,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:24:52,0.1878,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:25:22,0.1909,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:25:52,0.1829,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:26:22,0.1787,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:26:52,0.1808,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:27:22,0.2043,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:27:52,0.1791,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:28:22,0.1895,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:28:52,0.1892,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:29:22,0.1832,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:29:51,0.2052,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:30:21,0.1821,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:30:51,0.177,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:31:21,0.1813,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:31:51,0.1854,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:32:21,0.1787,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:32:51,0.1819,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:33:21,0.1818,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:33:51,0.1792,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:34:21,0.1751,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:34:50,0.174,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:35:20,0.1675,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:35:50,0.183,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:36:20,0.1775,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:36:50,0.1774,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:37:20,0.1756,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:37:50,0.1771,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:38:20,0.1696,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:38:50,0.1722,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:39:20,0.1803,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:39:50,0.171,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:40:20,0.1746,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:40:50,0.181,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:41:20,0.1701,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:41:50,0.1815,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:42:20,0.1684,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:42:50,0.1676,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:43:20,0.1774,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:43:49,0.1791,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:44:19,0.1694,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:44:49,0.1771,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:45:19,0.1691,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:45:49,0.1791,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:46:19,0.1724,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:46:49,0.1663,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:47:19,0.1754,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:47:49,0.1761,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:48:19,0.1746,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:48:49,0.1695,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:49:19,0.1641,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:49:49,0.1631,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:50:19,0.1684,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:50:49,0.1651,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:51:46,0.1696,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:52:15,0.1599,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:52:45,0.1707,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:53:15,0.1575,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:53:45,0.1698,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:54:15,0.163,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:54:45,0.1642,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:55:15,0.1626,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:55:45,0.1608,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:56:15,0.1622,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:56:45,0.1628,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:57:15,0.1574,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:57:45,0.1655,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:58:15,0.1635,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:58:45,0.1582,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:59:15,0.162,100000000000000000000000000000000,0,0,,,,
2021-01-28 05:59:45,0.1589,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:00:15,0.1664,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:00:45,0.1575,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:01:15,0.1634,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:01:45,0.1558,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:02:15,0.1598,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:02:45,0.1731,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:03:15,0.1675,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:03:45,0.1597,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:04:15,0.1595,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:04:45,0.1686,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:05:15,0.1577,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:05:44,0.157,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:06:14,0.1596,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:06:44,0.15,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:07:14,0.1707,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:07:44,0.1608,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:08:14,0.1677,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:08:44,0.1497,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:09:14,0.1603,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:09:44,0.1512,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:10:14,0.1531,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:10:44,0.162,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:11:14,0.1496,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:11:44,0.1618,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:12:14,0.1491,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:12:44,0.1587,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:13:13,0.1639,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:13:43,0.1581,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:14:13,0.1613,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:14:43,0.1454,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:15:13,0.145,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:15:43,0.1495,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:16:13,0.1423,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:16:43,0.2362,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:17:13,0.1471,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:17:43,0.15,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:18:13,0.149,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:18:43,0.1466,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:19:13,0.134,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:19:43,0.1449,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:20:13,0.1426,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:20:43,0.1398,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:21:39,0.1382,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:22:09,0.1409,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:22:40,0.1507,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:23:10,0.1356,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:23:40,0.1486,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:24:10,0.1445,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:24:40,0.1329,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:25:10,0.1613,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:25:40,0.1495,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:26:10,0.139,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:26:40,0.1396,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:27:10,0.1478,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:27:40,0.1468,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:28:10,0.1367,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:28:40,0.1418,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:29:09,0.1385,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:29:40,0.146,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:30:09,0.1364,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:30:39,0.1317,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:31:09,0.1408,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:31:39,0.1407,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:32:09,0.1446,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:32:39,0.1381,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:33:09,0.1377,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:33:39,0.1422,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:34:09,0.1365,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:34:39,0.141,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:35:09,0.1416,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:35:39,0.1442,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:36:09,0.133,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:36:39,0.1359,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:37:09,0.1485,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:37:39,0.1373,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:38:09,0.1386,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:38:39,0.1355,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:39:09,0.1382,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:39:39,0.137,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:40:08,0.1385,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:40:38,0.1341,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:41:08,0.1279,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:41:38,0.1307,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:42:08,0.1286,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:42:38,0.1357,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:43:09,0.1313,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:43:39,0.1406,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:44:09,0.13,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:44:39,0.1322,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:45:09,0.1311,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:45:38,0.1313,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:46:08,0.1275,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:46:38,0.1352,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:47:08,0.1258,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:47:38,0.1308,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:48:08,0.1243,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:48:39,0.1343,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:49:09,0.1247,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:49:38,0.1252,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:50:08,0.1242,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:50:38,0.1238,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:51:41,0.1249,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:52:11,0.1271,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:52:41,0.1228,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:53:11,0.1287,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:53:41,0.1302,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:54:11,0.1195,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:54:40,0.1269,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:55:10,0.1404,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:55:40,0.1283,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:56:10,0.1196,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:56:40,0.125,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:57:10,0.1253,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:57:40,0.1312,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:58:10,0.125,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:58:40,0.1222,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:59:10,0.1213,100000000000000000000000000000000,0,0,,,,
2021-01-28 06:59:39,0.1192,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:00:09,0.1223,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:00:39,0.1254,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:01:09,0.1156,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:01:39,0.1213,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:02:09,0.1257,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:02:39,0.1154,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:03:09,0.1352,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:03:39,0.1192,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:04:09,0.1193,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:04:38,0.1316,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:05:08,0.1252,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:05:38,0.1165,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:06:08,0.1149,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:06:38,0.1258,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:07:08,0.1167,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:07:38,0.1148,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:08:08,0.1096,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:08:38,0.1216,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:09:08,0.1995,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:09:38,0.1094,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:10:08,0.1139,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:10:38,0.1106,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:11:08,0.1166,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:11:38,0.1079,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:12:08,0.1196,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:12:38,0.1044,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:13:08,0.1116,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:13:38,0.1241,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:14:08,0.1083,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:14:38,0.1044,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:15:08,0.1255,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:15:37,0.1166,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:16:07,0.1207,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:16:37,0.109,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:17:07,0.1076,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:17:37,0.113,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:18:07,0.1068,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:18:37,0.1068,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:19:07,0.1111,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:19:37,0.0985,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:20:07,0.129,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:20:37,0.1096,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:21:34,0.1018,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:22:04,0.11,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:22:34,0.1143,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:23:04,0.1198,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:23:34,0.1037,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:24:03,0.1113,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:24:33,0.1105,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:25:03,0.1055,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:25:33,0.1083,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:26:03,0.1013,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:26:33,0.1029,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:27:03,0.1106,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:27:33,0.0955,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:28:03,0.099,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:28:33,0.095,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:29:03,0.0982,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:29:33,0.099,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:30:03,0.0981,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:30:33,0.0971,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:31:03,0.1026,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:31:33,0.1049,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:32:02,0.0979,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:32:32,0.1027,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:33:02,0.1053,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:33:32,0.0909,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:34:02,0.1029,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:34:32,0.0949,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:35:03,0.095,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:35:32,0.0866,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:36:03,0.0914,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:36:33,0.1003,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:37:03,0.0935,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:37:33,0.0953,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:38:03,0.0875,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:38:33,0.1041,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:39:03,0.0974,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:39:33,0.0926,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:40:03,0.0874,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:40:33,0.0956,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:41:02,0.0891,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:41:32,0.0928,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:42:02,0.0966,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:42:32,0.0912,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:43:02,0.0938,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:43:32,0.0923,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:44:02,0.0847,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:44:32,0.0896,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:45:02,0.0938,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:45:32,0.0953,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:46:02,0.0882,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:46:32,0.0949,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:47:02,0.0846,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:47:32,0.0932,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:48:01,0.0937,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:48:31,0.0902,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:49:01,0.0901,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:49:31,0.089,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:50:01,0.0934,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:50:31,0.0907,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:51:28,0.0861,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:51:58,0.0912,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:52:28,0.1026,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:52:58,0.0922,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:53:28,0.1206,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:53:58,0.0943,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:54:28,0.0953,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:54:58,0.094,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:55:28,0.0981,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:55:57,0.0913,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:56:27,0.0876,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:56:57,0.095,100000000000000000000000000000000,0,0,,,,
2021-01-28 07:57:27,0.0927,100000000000000000000000000000000,0,0,,,,
